K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
50.0,23203,smooth,5.052484701517316,3.422993138858079,2.69277079786045,1.8325336826391732,1.5505504772241134,1.2684692285609476,1.160509855615954,1.199141828287306,1.3410750721480291,1.496495058627278,2.3317106151578333,2.755286496826059,4.295309545369129,1.0602185261097063,1.1529529138921213,1.5841184881982537,1.1656236769136992
50.0,23076,smooth,9.505895798849217,6.645966343501223,5.074714274454166,3.662280286907859,2.8221565381886977,2.03430480018917,1.6429593284464417,1.3102270040198627,1.0942953416883423,1.2063371955545046,1.1678174509340262,1.294214550327107,2.2360447702372537,1.0695534799400959,1.0632103728225741,2.215346417592812,1.3160597461968946
50.0,22386,smooth,6.337309483878174,4.241619670638384,3.2375873923971743,2.28248419388816,1.8076094199402735,1.3858818731310383,1.1990235527619966,1.1307916827342357,1.2090191106436117,1.4348785135299562,1.7793698618616378,2.5167649347147987,3.331653311410655,1.0712307957713092,1.117043168936985,2.0293480770492933,1.161688269188335
50.0,84881,intermittent,12.922771093313694,11.237671643224692,10.676284618809037,10.67784858021244,7.873533093484869,7.874901559712846,6.194728588044561,5.639714706347775,4.542980614883125,3.4395605884189266,2.3617113309003686,2.411562600633834,1.8590901562175772,1.0000000000000002,1.5200202452956497,1.0000000000000002,2.9049564030365476
50.0,47505,intermittent,10.142986469634662,6.421489472526878,5.091129103544808,3.7800212879890887,3.2593679205930246,2.235563507097579,2.0010852929509286,1.520238857958559,1.3149793950675277,1.2444299472475737,1.0086788370066204,1.5682902471934403,1.3495496574854615,1.000000000000001,1.2799263906046479,1.3495496574854615,1.2559199092374824
50.0,22172,intermittent,14.381511004992284,9.598307073068618,7.587074781993515,5.58650688045189,4.338879700214311,3.109057822325578,2.3733116674059063,1.912732463103672,1.743434242943029,1.4114149591622138,1.1558150492526782,1.2574956785594373,1.735795898120399,1.2497744284022632,1.398723534199142,1.4907194386756157,1.4360627151220715
50.0,35603C,intermittent,15.750388616634437,12.971406953653748,11.118463955566018,8.339627281364942,7.413354075799078,5.562351368732663,3.7096386469419653,2.785275881766321,2.7854720430563877,2.7906660528672957,1.8671476341141133,1.8671476341141133,1.8671476341141133,1.0,1.0,1.0,1.8755953627146125
50.0,90175D,intermittent,12.923384728389857,11.875904316124478,11.178226136590036,9.085331691508706,8.03949737812677,6.644771439906865,6.307017250067512,4.565080809273579,3.881166818275162,2.850427581888204,2.2211150410874008,1.9138662156624944,1.2672171015147913,1.1220564810382803,1.1012525930219956,1.054087391181102,2.1675292689242522
50.0,84906,intermittent,7.855961534756335,6.734245799269245,6.360909683827602,5.988378480419546,5.6168961017825305,4.497717058764932,4.1283323296699965,3.017787797558167,2.654549669446998,2.2890431528775346,1.942415482186786,1.3104798030004956,1.3529937931382228,1.0833205911132955,1.016582786647685,1.016582786647685,1.926878240811151
50.0,90014C,intermittent,9.766361008280247,9.223976028549785,8.681768533636495,8.139620200328928,7.598004321472869,7.056861735462597,5.982090087368909,5.45165575199455,4.372269498654445,3.8413027088285765,2.7837470880003616,2.28105954571022,1.8148747141513377,1.0000000000000007,1.3948950966623355,1.0000000000000007,2.7727430293358326
50.0,90139,intermittent,7.650538220351772,6.694622826579032,5.739524823527439,4.78480826947905,4.785680152914941,3.832489394879362,3.832489394879362,2.8849658791770763,2.8849658791770763,1.9329194681511042,1.9462156905484485,1.9462156905484485,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
50.0,90027C,intermittent,10.588324027856478,10.588324027856478,9.706106320310822,9.706106320310822,7.942070263924855,7.060223389462732,7.060223389462732,6.178861450571382,6.178861450571382,5.302491495496819,4.42660647599303,2.674922013850882,2.6775463710574208,1.0,1.0,1.0,2.6775463710574208
50.0,22957,intermittent,9.897653085857762,6.722184239293151,5.1517691291599315,3.890259282692093,2.9894838137407214,2.383659219877606,2.129066827557463,1.916327294921005,1.675307967413325,1.53209303251785,1.3189206458782605,1.3189206458782605,1.3277013985132005,1.0532101242420222,1.315810315620091,1.024866396939349,1.4896136000701516
50.0,90065B,intermittent,10.434528574067395,8.829837624354587,8.829837624354587,8.027670270127631,7.225621662986973,7.225621662986973,6.425473009227088,4.833903612550247,4.837466025139197,4.043373472780528,3.2457185078329096,2.4528134263372237,2.505774626826286,0.9999999999999971,0.9999999999999971,0.9999999999999971,3.2457185078329096
50.0,23047,intermittent,14.919097105136773,13.427920664602556,11.191837568846244,9.702118267373777,7.470782624689617,5.978102040607788,4.503565188069036,3.7679654210477915,3.029592389360637,2.3222423183429894,1.5880056814117691,1.6906634785363208,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,1.6004148656795723
50.0,90003C,intermittent,16.24103086716569,15.193484953961203,14.14598210120641,12.57524454747056,10.480970869605782,8.91094381328989,8.38988366501841,6.824421016370147,5.258592353899482,3.715348897293651,3.192458679910147,2.1867890540336874,1.6743409957011317,1.0000000000000033,1.0000000000000033,1.0000000000000033,2.166421461328128
50.0,17084A,intermittent,13.268225911311601,13.268225911311601,12.487967085071316,12.487967085071316,11.708130361332572,10.14851079928081,8.58987913670074,6.2533236829952905,6.2547588315005305,4.699270485421298,3.9340313235124436,3.1775952439867927,2.4284121427642185,1.0000000000000018,1.0000000000000018,1.0000000000000018,3.1661894955408956
50.0,90123A,intermittent,9.098328808149443,8.529991468932645,8.529991468932645,7.962544002921375,6.2607206975907985,5.695052977990594,5.695052977990594,5.6948675877394415,4.570094963429826,3.445544807421592,3.454888476079672,2.3612243359134255,1.9179141820737924,0.999999999999996,0.999999999999996,0.999999999999996,2.9068699083891736
50.0,90124A,intermittent,9.722013498388403,9.722013498388403,8.699480576720775,7.677338217844879,7.168052468311983,6.148532459609134,5.131244238287602,4.628542261529593,4.125505516664386,3.618897911989072,2.635309680125429,2.1776898084700256,1.6782239234149259,0.999999999999999,1.3961899239846483,0.999999999999999,3.1026378268895614
50.0,37506,intermittent,18.817418037716912,14.898341077891233,14.11459726007623,11.764234921311395,10.199559127293723,7.068418185505074,6.2949503706733285,4.7284340985094016,3.957982622861797,3.1919278450080246,2.4445845949745153,1.6884479493533409,1.757874874981526,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.660329533229996
50.0,90024D,intermittent,9.355321557487345,8.576014011405626,8.576014011405626,8.576014011405626,7.797868386766057,7.020521583117965,6.242739058929066,6.24411884064162,5.472799504474678,3.9290715307887822,3.939456203677994,3.177141758687712,2.438138362630557,1.0000000000000029,1.0000000000000029,1.0000000000000029,3.940109784489203
50.0,90064B,intermittent,8.77790693013748,8.046504869934667,8.046504869934667,8.046625115235079,7.315433484307988,7.315433484307988,7.315433484307988,5.858341015671971,5.132139564712013,5.1320193194116,4.410417251192433,2.962854222614133,2.2799110184776943,1.0000000000000013,1.0000000000000013,1.0000000000000013,2.235660747925768
50.0,90035A,intermittent,7.771122931596945,7.7712637729767975,6.5771581484926696,5.9800349155606805,5.9800349155606805,4.190355313322939,4.196481913346522,3.600696673523131,3.6132315563300015,2.4270834698075388,2.4270834698075388,1.8887615129639583,1.2919903834815996,1.0000000000000018,1.0000000000000018,1.0000000000000018,2.4270834698075388
50.0,22157,intermittent,13.542927139671077,9.139080302303023,7.571321449042008,6.001679499580211,5.064000770216368,3.8194625946422343,3.2125985243731034,2.300133338532524,2.3384640256849214,1.7570217541263684,1.8792880812812915,1.3233409377246241,1.3233409377246241,1.1660879116404534,1.6732888480468695,1.9164755216473326,1.7166671785338767
50.0,20837,intermittent,8.361502425426563,7.80432041629566,6.690199771483082,6.6900780847584675,6.133626195975247,5.577037409626836,5.02088973765515,5.02485976704567,3.9158955971885963,3.374411175532855,2.259742940459516,2.266618240400188,1.7673134796636558,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.2571266758803223
50.0,90187B,intermittent,10.512202319041313,9.761445609041285,9.761445609041285,9.761445609041285,9.010938475099337,9.010938475099337,6.762023756546743,6.762023756546743,5.26439263078345,4.521289586564464,3.0281508298465645,3.0281508298465645,2.314969181923749,0.9999999999999981,0.9999999999999981,0.9999999999999981,3.0279567151347266
50.0,21277,intermittent,9.290825198130797,8.18598320218347,7.30468496033748,6.863131272606595,5.762439642013111,4.881194609979349,4.014050178186207,3.3617763011011164,2.48883199977504,1.8776893075427763,1.4849822274378885,1.3348680142122318,1.029903914472558,1.1116873958681543,1.1553726517079592,1.3234969924941453,2.073351120036246
50.0,90197B,intermittent,16.251889597781144,14.114051847219535,12.403982036535746,11.122133428294598,9.840952785938445,8.560535533165147,6.42768367081655,5.157357474091599,4.729589534213777,3.466491682601471,2.617802453167047,1.8125071503329586,1.4192587331547992,1.2611581634200177,1.2611581634200177,1.0000000000000004,2.218160648232489
50.0,84563B,intermittent,13.637629424355202,11.844136053002753,10.768626150381905,9.335639485074413,8.978775333886443,6.829874833288814,5.402799041090158,3.9853263480599206,3.278022187886299,2.2429777583130637,1.8869414605016799,1.6022661237521636,1.3900279574540788,1.0753346572694882,1.2467237456821862,1.2467237456821862,1.9132671978771718
50.0,90016B,intermittent,11.533048506351054,10.298097843259395,9.886434832850346,9.063300652709692,9.063761070335563,7.8319182262185265,5.777708564670621,4.959140192653178,4.144562106726611,2.9354331988191644,2.5226191443454398,1.7647491626718677,1.3753396708465369,1.2314095098809268,1.3032346595166517,1.0000000000000084,2.1339770152298927
50.0,90023,intermittent,12.605845346789131,12.605845346789131,11.279483483505318,10.616271651031452,9.953616033532855,9.290126093571354,8.628026691048028,6.645405682481228,5.323091828184103,4.671498708526994,4.018762258087384,2.717831779506205,2.0716463054420005,1.0000000000000036,1.0000000000000036,1.0000000000000036,3.361885096165207
50.0,84711A,intermittent,8.147009907102053,7.3715050606870065,7.371674267510888,6.984577520745906,6.985423554865314,5.826036891339035,5.437924903630763,4.2885214427135,3.5327714929866323,2.3969045779799005,2.4003733178694735,1.7006308268474264,1.342510748672173,1.1829971800279842,1.1829971800279842,1.0209455090255692,2.764331031468643
50.0,16156L,intermittent,14.096826226230775,12.853513415271372,12.025147102255946,10.782502215053274,8.712969988867938,6.645918622350456,6.648924279255742,5.412290705863644,4.187011836335961,2.965549673989595,2.5688279528364046,1.7822068746166262,1.4266101733421181,1.2077470068382683,1.2077470068382683,1.0000000000000029,2.5788945180271257
50.0,22033,intermittent,29.523906337739255,23.3911906831201,17.643553492443367,14.57811510734053,11.8994511246843,8.843936009309889,7.700240411321182,5.039552317950696,4.289393699253573,3.1781185864473174,2.837222761829257,2.1363822466054763,1.4635661886620457,1.1935450635928626,1.1452258167203198,1.000000000000003,2.103614102853488
50.0,79534,intermittent,14.600139300069651,11.863116431558216,10.950648975324489,10.950648975324489,10.03861601930801,8.214253107126554,7.304997652498827,5.481723740861871,4.574739787369894,3.6687458343729173,2.7629608814804407,1.8692209346104676,1.8762004381002193,0.9999999999999994,0.9999999999999994,0.9999999999999994,1.87859843929922
50.0,84816,intermittent,4.5698490047881615,4.31687001853307,4.064113323403959,3.8112454827118567,3.8112454827118567,3.8154690141054703,3.0645345358754645,2.830450295328645,2.348499764424266,1.6367996699296719,1.4622894511454045,1.028687240141603,1.0189064305984978,1.1865139395871653,1.0986972599349776,1.417451049699589,2.5786939102664417
50.0,22827,intermittent,3.7196528849241464,3.2929175053453528,2.8708343449691025,2.734619872964654,2.611069775456019,1.9434371597966806,1.575112976872048,1.3564430103147684,1.1432006328271238,1.1881642530995224,1.1816950055215727,1.2514704615408705,1.526460475716822,1.0439376258018023,1.0726263108841556,1.5233589962484553,1.6704913025430566
50.0,90011A,intermittent,12.881838880029635,12.881838880029635,12.881838880029635,11.164733943793678,9.447768296116935,9.447768296116935,7.731610522083637,6.874102718159764,6.8743812952781935,6.0193806854201775,4.30854373434886,3.460145402197597,2.609657741658121,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.609657741658121
50.0,90162D,intermittent,11.318571494388115,10.510206649206681,8.893712190212248,8.085660986855396,8.085660986855396,7.278080246235413,6.47023813742828,5.668355223288172,5.668355223288172,4.059701809908247,4.059701809908247,2.473447650167099,2.4790932030095445,1.0000000000000009,1.0000000000000009,1.0000000000000009,2.473447650167099
50.0,90054,intermittent,13.415906376002969,11.739069787956643,11.739069787956643,11.739069787956643,10.901118290715155,10.062840035726495,8.387193779473439,6.712621155818236,5.875789970852768,5.046404194555017,4.208312658279027,4.21162691542892,2.5566130769259043,1.0000000000000024,1.0000000000000024,1.0000000000000024,2.5566130769259043
50.0,22049,intermittent,14.03420953230409,10.528291368756133,8.42527735835093,6.324546033845263,5.276910463928276,3.883210100332455,3.1866794945604795,2.856940470435133,2.1582550091739945,1.8633223796447855,1.5662531561136095,1.2686178264793486,1.2047026212923173,1.2447769743791304,1.3717125718805758,1.3370609193601504,1.512600906730896
50.0,90019C,intermittent,16.903118484273836,15.77649568100437,14.650042987430036,14.086884684520918,11.836973228006514,9.586585464345749,7.899356003594099,6.78249749682503,5.104011674403004,4.545956662347753,3.438352122993693,2.890435648768121,1.8309381311965012,1.0000000000000009,1.4649029430026963,1.0000000000000009,2.8849921385239985
50.0,22824,intermittent,9.201928930384714,7.6706906632291165,6.907689463774438,6.144084125675962,4.627546565519424,3.6247780868802906,3.135476620436663,2.1514364397552352,1.9068360514204048,1.4675774026379595,1.3173233325094218,1.2361424473216713,1.2167850833491434,1.2542666066355803,1.2124803504396235,1.3002319785960694,1.9110650219269836
50.0,84313A,intermittent,14.225502274552937,12.645488027472181,11.065989100333658,10.276350062466303,7.909420611498563,7.910524868517632,5.541570946348265,4.76153894454681,3.197352381406044,3.21362176815366,2.4311604009102536,1.672808645249855,1.768290068832021,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.672808645249855
50.0,90003D,intermittent,15.712268429548772,14.029141363671302,11.785486970558843,10.103351525866707,8.982896456299484,7.862187716196478,7.303966484741332,6.746483203935736,5.070989315089553,3.9754400799446534,2.8693981090014598,2.327642401414405,1.7831885617649315,0.9999999999999984,1.5107848412637377,0.9999999999999984,2.8752094703666686
50.0,90122A,intermittent,15.224713343558165,14.137417670086617,12.508160517954243,9.791755618497245,9.79113432868016,8.166403716643696,6.542383150112475,4.915640742477829,4.915374475413364,3.3247260476284652,2.783681711078575,2.2804177124533807,1.797685863021402,0.9999999999999988,1.4870217076928085,0.9999999999999988,2.7863147964938433
50.0,35265,intermittent,12.395648117646658,9.739798653517838,9.739798653517838,9.739798653517838,9.739798653517838,7.969894572300037,7.084933071288259,4.434248987130456,4.434248987130456,3.554793440593279,2.6768515585164727,2.6768515585164727,1.8118515075758421,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.68650116945134
50.0,90000B,intermittent,11.994261945085471,10.795115923391565,10.19560294957632,8.997097322887306,8.397864521886703,7.799312140578797,6.602967847031296,6.012220279845519,4.817837196000502,3.63205942003373,3.0506376051067035,2.47345840708709,1.891996567472258,1.0000000000000047,1.0000000000000047,1.0000000000000047,2.464252728891758
50.0,90194,intermittent,11.548417601926474,11.548417601926474,11.548417601926474,11.548417601926474,10.907144300993997,8.986999815438159,8.987029696879148,6.426000369123683,5.148712900872714,3.876953499204626,3.900828770554477,2.6298164049111024,2.011701220744751,1.0000000000000022,1.0000000000000022,1.0000000000000022,2.62061292108663
50.0,20836,intermittent,10.292116188976864,9.750670142932957,9.209342346930901,8.668339738543933,7.045302350872569,4.88159739659948,4.341895538672868,3.2665615950933358,2.7270075497190374,2.7378865535692873,1.6694209665872395,1.6742692183031118,1.1840254403804897,0.9999999999999989,0.9999999999999989,0.9999999999999989,1.6717859674242503
50.0,37489A,intermittent,19.084146800674947,19.084146800674947,19.084146800674947,15.449344397624516,14.540623405610814,13.632504441010326,11.815408137239542,9.090150144342172,7.273442245354106,6.365175686936184,4.5509729987966425,3.648023701854115,2.744052900333042,1.0,1.0,1.0,1.843795248534743
50.0,90003E,intermittent,11.476542331369565,10.872716290461376,10.872666644601841,9.665312437942678,7.854554180181374,7.855000992917192,7.253235255179718,5.445877738796585,5.4466472496193825,3.660562984047131,3.6649814655457735,2.477038789964917,1.865343880320382,0.9999999999999976,0.9999999999999976,0.9999999999999976,2.477038789964917
50.0,22929,intermittent,4.612536443148688,4.258833819241983,3.5537026239067053,3.5537026239067053,3.2020213799805632,2.857920310981535,2.5123032069970845,1.845072886297376,1.8574538386783288,1.2167541302235183,1.2960932944606416,1.0000000000000009,1.0371428571428591,1.0909620991253668,1.0000000000000009,1.275957240038872,1.8193002915451895
50.0,21672,erratic,14.480231326904846,9.24184979361951,7.155078582747843,5.074426381373069,3.821621321841618,2.5767777530150857,2.0935105429157415,1.5597394234492188,1.2632468134010202,1.087905045461221,1.212966795284317,1.2783728241211,1.5771895896730672,1.122431541142072,1.1739840420997707,2.2834617284609933,1.219387749862121
50.0,21578,erratic,17.81067439691558,12.006510117156362,9.785281992718506,7.445412682888491,5.732238613731581,4.0248361460729765,3.182441824106574,2.2493191597046884,1.7948162976177444,1.4342444967879635,1.2360705953215363,1.1778969038916713,1.151630137807697,1.0872434293279458,1.2296095996194936,1.9231601559284346,1.5425759358399271
50.0,22983,erratic,24.124324150296307,14.840429879799737,11.87969054145366,8.331773708502986,6.16763135223325,4.214899471730332,3.2475152727798693,2.309216064174751,1.9560305652321655,1.4598725382708873,1.3158317194576685,1.0734590964740165,1.0973492227614665,1.0650620032441307,1.0680211869441296,1.5584560108494738,1.4458564538517356
50.0,21440,erratic,27.29152435812476,19.232332500722165,15.515343834429324,11.177116786460724,9.322161050789282,5.613022718390512,5.004689809858797,3.1799034850724714,2.5629386076702185,1.9874853443441916,1.4406807021121137,1.4717676844913428,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,2.0266095733292557
50.0,21471,erratic,15.36853470437018,12.089037596401027,9.279906812339332,6.946352827763497,5.547573907455013,3.813864074550129,2.889249678663239,2.1420147814910027,1.7150915809768634,1.3021706298200515,1.1959334832904887,1.136903920308484,1.2347718508997443,1.0541436375321334,1.1708178020565547,1.3595951156812345,1.452839010282776
50.0,22678,erratic,24.989244374991355,17.169586923151385,14.146879451259142,9.861850202597115,7.602678015792894,5.5973503339740835,4.350181853383303,3.115871029303978,2.3974879340625903,1.6770719530915073,1.4948244388820515,1.063389387506741,1.0093899959895463,1.241249602411804,1.135390881055441,1.2579690503519534,1.4615618647232094
50.0,22952,erratic,9.992321430858253,6.912032360026722,5.498598630026492,4.094850767253019,3.255622762212834,2.325183442937729,1.9627810167247328,1.6677263454216915,1.4892012364125926,1.5481635313394446,1.509004679851644,1.506814149736923,1.9110588450361412,1.2019284943528543,1.7139382037689481,1.8204571308364734,1.2935091252160593
50.0,21238,erratic,18.56199732970876,11.753892480159822,9.29887585905452,6.565677306020792,4.883165472671533,3.393181710424355,2.57780857047497,1.8643315053800589,1.5348761532866275,1.1959628367004551,1.090332109821615,1.1689214951182467,1.3033691754933687,1.0597243451857208,1.0625057515840663,2.850757196366421,1.351495681604341
50.0,84510A,erratic,26.24907709797022,16.576897121027706,13.796220419935489,9.697067200122117,7.361068598032482,5.0328067067561655,3.873280228807398,2.5884600089177043,2.0405012392395045,1.5269519528566782,1.318301779925525,1.1176213028685287,1.0496137670069066,1.072709415408347,1.0868733003137272,2.0576597855734016,1.5191509703024384
50.0,20975,erratic,14.72657547392647,10.043235994296436,7.526929906247334,5.558849393470581,4.1392484699183925,2.925128905279014,2.2448139972323116,1.6738534559624645,1.3965843903850648,1.2173151937196467,1.2639864855673368,1.4868491758150095,1.7566433552596665,1.1906934927165793,1.3771288013979446,1.7964875336531467,1.3841535362229578
50.0,22379,erratic,9.946399046478478,6.429419271786386,5.037159770391561,3.465861109963986,2.668420865260972,1.8292875217696538,1.552947814063303,1.273409081523526,1.2218557499654676,1.2379484477506943,1.3588675650312783,1.869641304456173,2.144316621549073,1.0576201549614874,1.197622746671717,1.4671227886802056,1.3432679187570045
50.0,21259,erratic,14.202659780217568,9.126402901317116,7.280568132050541,5.141054387057321,3.923215596599986,2.7304316414267182,2.172932252962031,1.633234322451633,1.350590668928541,1.1838508265543837,1.1472355116643147,1.3232367060338859,1.8085376035990683,1.0943046417633107,1.2875452776011025,2.0671843874390174,1.4349974631904776
50.0,22902,erratic,15.171803305608037,11.524590203328836,8.972086466071307,6.787659490531446,5.334217659080009,3.720491385533784,3.0220430608164186,2.164441534072875,1.6231110203288786,1.394900107837277,1.0838016795380516,1.0105764638384673,1.1294896403121175,1.0592702510295608,1.2071320791367417,1.6175781770193467,1.445260817020066
50.0,82582,erratic,13.004978938605483,8.24456806320004,6.568361118813547,4.617663673263014,3.5179039944055934,2.444288188914065,1.902813123021669,1.4873924932783522,1.216824897202627,1.0595986887878919,1.0563609968747014,1.262815857407915,1.8675008186992619,1.030041528491119,1.1412483704920922,2.2364847648035195,1.330841644394608
50.0,22070,erratic,15.323001680221507,10.840132840047646,8.65697922993792,6.715799604004134,5.116201910561731,3.5481450512349237,2.8643090976500565,2.121256774132477,1.7419037777374593,1.4520994880451839,1.2352814962648597,1.201020754285353,1.3633127972927155,1.043581632733554,1.1813408640913776,1.8037958806963823,1.4497077361184516
50.0,20692,erratic,12.437504682687473,8.71156688512397,7.241813981176619,5.255426809083937,4.0381262711368,3.085957114075035,2.33899796618112,1.9042620288875842,1.4849261736006767,1.339788063267705,1.2503218283391468,1.15087448762885,1.6968247632773792,1.1385612332053288,1.1878530746355676,1.4547240313477852,1.390036194619984
50.0,21889,erratic,13.213908686565563,8.688189463127836,6.7368557036447285,4.734162921907416,3.574359627029634,2.5687472727690293,1.9818643925069088,1.5053070957765238,1.3024872346452105,1.088643618853683,1.1049649000589463,1.2597443484118884,1.8080881058280454,1.078085885766343,1.1633955843738273,2.147331715495269,1.3689388487831764
50.0,21115,erratic,15.315599021058219,10.615992017462206,8.752631134586212,6.12414583242586,4.660698047225176,3.340729172884539,2.5763742908937015,1.925994550320802,1.539203381016682,1.247032764219904,1.23938068111848,1.2436491662808227,1.5155641740864374,1.0779483200049051,1.1558821204382332,1.2525493947758584,1.2741555928045307
50.0,22365,erratic,12.59692457214998,8.530004834482977,6.896339786811974,4.850503809688124,3.6963704560753117,2.657607981975406,2.0872931991059436,1.7148589692420138,1.4724233141238725,1.2995214405052058,1.5174110365029774,1.583826115192446,2.2707054387545553,1.054720751485761,1.2846674549107084,1.2152231290218931,1.3631459783645894
50.0,21918,erratic,20.721654559524357,13.675398659729982,10.993494852600216,7.532807266008356,5.756020414602241,3.885063539211244,3.000509209045714,2.1515934988630474,1.7580360204469996,1.3082067332274983,1.1714569958885044,1.1673873486967186,1.2768587523026023,1.042245255761883,1.1744851293262615,1.6379497423164626,1.32831213338857
50.0,20977,erratic,19.73085049426524,13.080735900393691,10.372446127368935,7.794285000109781,5.706563687000816,4.005259326691337,3.0334239162561167,2.2064513731841897,1.7832664235734035,1.363716050404414,1.1975912486425229,1.1463221025146486,1.1150279264504939,1.1109288943760336,1.1269247463650023,1.870812088006742,1.436154239804354
50.0,20718,erratic,13.376018193762855,8.607099265141425,6.717469853566774,4.635813316484597,3.417207250221678,2.4105389561202912,1.932495862606217,1.4275821465624632,1.2145117516343151,1.0619155145984487,1.0679412113140212,1.2349931970835422,1.6106766299177528,1.100668803871381,1.093054563338922,2.230934781750231,1.2204315454287629
50.0,22349,erratic,15.571439741377105,10.80496376265606,8.42677753483704,6.382502295932149,4.715103963788246,3.4116030582100545,2.595176694369493,1.9304368099764295,1.5307512744911278,1.2918989846719873,1.4040115550071246,1.1309278409139385,1.2317597786806709,1.0925409926956657,1.7120673625070768,1.672615713558647,1.4495037090321827
50.0,22107,erratic,17.498975801528026,12.229422359669593,10.705725050734436,8.083084653760055,6.010837294138009,4.230070923604494,3.4199156676689926,2.4844582399001855,1.9993571419061682,1.4886653467154323,1.3023772435842564,1.125446719807067,1.3189793391494873,1.0722093206815826,1.4364245678300886,2.6240915825530546,1.5691081960603066
50.0,22274,erratic,14.73451828549393,9.861998154696074,7.766661862532419,5.510675413326133,4.1774274202278585,2.8740172041487804,2.2460974477598814,1.6230522739599509,1.3640851406928984,1.1137219721183176,1.156969185121089,1.1897491024752274,1.458519205379596,1.0677441943282446,1.2561310342830774,2.1150340724692147,1.511839424625162
50.0,47590B,erratic,9.819776401887781,6.346779091675786,4.946118763166768,3.525656009661872,2.6659097598286605,1.9080181437019121,1.526558530831225,1.2616933590234134,1.240307771121363,1.1568052299531408,1.3454021474694071,1.7164196810028733,2.3667405531273595,1.0287514477961621,1.1921549902710555,1.7550546515276904,1.317718115784084
50.0,23184,erratic,15.253128653614153,9.29063671223747,7.852367149693014,5.396566447928171,4.1828871472140445,2.7654378726566495,2.1754846716546314,1.6545189305260033,1.2651394594787417,1.1909514712554223,1.081023665006006,1.0229957070721605,1.344028231342855,1.0800849080597297,1.081850665172964,1.4478017385065218,1.42822996565003
50.0,23174,erratic,10.231424719027405,6.175094042736092,4.978576130907936,3.664700787345805,2.883335750181637,1.9305986787978784,1.7332136838098875,1.4747673581586522,1.360504362069473,1.5330606208926794,1.4444160925564682,1.8061120416080632,1.8530493480660444,1.145876956202608,1.143022310429937,1.1576119351797554,1.2358438236354345
50.0,22894,erratic,14.05328570950323,9.671616157496107,8.456241782166863,6.710787299679194,4.800546816588931,3.6031674996892757,2.7416201670868015,2.113833511173944,1.6240508486902834,1.400879416369827,1.0729729152533367,1.089343550734981,1.225170744302397,1.0320848063063697,1.1406266774769118,1.628511710736888,1.4665968772137883
50.0,22972,erratic,16.379411835752958,10.928334765439425,9.046278192072458,6.956082309866348,5.085554018006578,3.840719089801679,2.618094229130073,2.0170061735850613,1.6360336297620401,1.3135072335736282,1.1865669598745727,1.1699519985644424,1.0915884184602491,1.067374207596719,1.0283594965888265,1.4259540184666903,1.443214750347674
50.0,22694,erratic,13.901259808017437,9.480626587613768,7.397247328242907,5.193844116135981,4.059002541461012,2.8203434802911107,2.2842357666480657,1.6932280954543644,1.3822429752347278,1.2815900687720294,1.3056677611750558,1.6484644375155006,1.8361350454440784,1.0738003392110564,1.35097549717467,2.642219050636222,1.1883686751724802
50.0,85199S,erratic,29.50813723382651,20.166627544770876,15.775350948308327,11.564509556025124,8.640396434139614,6.2855084625400215,4.650522498223046,3.393453886611732,2.516156619971029,1.831239227420481,1.5268067728597194,1.252930607557418,1.1943419134800388,1.0365290459591507,1.3310177508974737,2.1669508024888953,1.8230894215679094
50.0,22361,erratic,19.603731794282126,12.746983097411688,10.128174724005735,7.14588792962649,5.537978159567678,3.681871349588905,2.837034390911237,2.0079230113270294,1.7155869971840423,1.2897703816357833,1.1490052360461245,1.11053504298898,1.1673270885980378,1.10077042841795,1.0671845944957357,1.2753352106387579,1.5440978688397669
50.0,23177,erratic,13.713369407870214,9.020899203152847,7.282457294903171,5.136342011925086,3.808957276399283,2.6588939609208606,2.0927345153295325,1.6529727166872354,1.5300720364413967,1.3318224506335032,1.1714875999813343,1.2254953544513656,1.4939208022856878,1.0373424554820583,1.119374214590396,1.4939208022856878,1.174283027965543
50.0,21910,erratic,18.417181163220228,15.349281745432434,11.669582885268644,9.217567712567664,7.3817697851744954,5.241498487539905,4.326907326038499,3.177989290847439,2.619819534062055,2.0040462890489015,1.5532413535147165,1.3425907955375291,1.1208846302234383,1.0769896510931336,1.3473915487234813,1.0147461916042921,1.9351707433405847
50.0,85015,erratic,12.977337650061667,9.990142120149052,8.000407440470193,6.025157386744348,4.812808226553182,3.5180199498706206,2.8828203418843104,2.0356019045767546,1.620200132397196,1.3394687888414405,1.2389022950900448,1.1549793989073998,1.4582930670451018,1.1187055704828095,1.104760687433726,1.664569387590743,1.3988227100128316
