code,quadrant,name,side,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
21918,erratic,Per requirement,F&O,357.0,0.4340148698884758,0.764946764946765,1.0,0.0,203.92018779342723,357,0.0,639
21918,erratic,Min/Max,F&O,67.16135571579514,0.041008364312267655,1.0,0.919452999705558,16.74105920184506,10.28169014084507,18,213617.7956698241,639
20977,erratic,EX,SAP,246.0,0.25394981412639406,0.6486646884272997,1.0,0.0,140.51643192488262,246,0.0,639
20977,erratic,FX,SAP,55.676184032476264,0.03473513011152416,0.6780045351473923,1.0,14.308389177851781,13.137715179968701,23,47707.22868741535,639
20977,erratic,HB,SAP,59.91904183735888,0.04519052044609666,0.989821882951654,0.8928297740291188,18.35569183890804,10.28169014084507,18,61201.80108254397,639
20977,erratic,TB,SAP,246.0,0.2580157992565056,0.65748963883955,1.0,0.0,140.51643192488262,246,0.0,639
20977,erratic,WB,SAP,82.53767123287672,0.11024628252788105,0.8627272727272727,1.0,1.9869751589296036,44.55399061032864,78,6625.0,639
20977,erratic,MB,SAP,59.192079053748,0.04031133828996283,0.9692737430167597,0.9999400451622307,10.1554481580444,20.56338028169014,36,33860.43541847209,639
20977,erratic,SP,SAP,49.109087205984736,0.05355483271375465,0.9935344827586207,1.0,9.24333865399498,15.993740219092333,28,30819.267320737712,639
20977,erratic,WI,SAP,54.547941349783756,0.05518122676579926,0.9875259875259875,1.0,13.814349378865966,13.137715179968701,23,46059.994370684275,639
20977,erratic,DY,SAP,64.42451655029524,0.02184014869888476,0.9791666666666666,1.0,22.955874667520384,6.854460093896714,12,76539.79416343104,639
20977,erratic,GR,SAP,53.67735076880858,0.07446561338289963,0.9771341463414634,1.0,5.1133289982801555,23.990610328638496,42,17048.93212246053,639
20977,erratic,Per period 3d,F&O,132.39931506849314,0.1737918215613383,0.8306496390893948,1.0,0.6127381508970838,74.82785602503913,131,2043.0,639
20977,erratic,Per period 5d,F&O,95.2270153118785,0.12302509293680297,0.8659035159443991,0.9998888387243365,1.8509437969557412,51.979655712050075,91,6171.442355342618,639
20977,erratic,Per period 7d,F&O,78.61446446500601,0.10676115241635688,0.9072063178677197,1.0,2.4584860493710954,41.69796557120501,73,8197.118118908782,639
20977,erratic,Per period 10d,F&O,70.81217711923047,0.09305297397769517,0.9423529411764706,1.0,4.296598671510252,34.84350547730829,61,14325.778594076477,639
20977,erratic,Per period 14d,F&O,56.94586382041282,0.0724907063197026,0.9614791987673343,1.0,6.5445596685677385,23.990610328638496,42,21820.961177802717,639
20977,erratic,Per period 21d,F&O,52.88274849993364,0.052276951672862455,0.9846827133479212,1.0,10.457881490512277,16.564945226917057,29,34868.81280990311,639
20977,erratic,Per period 28d,F&O,53.83850305587884,0.04217007434944238,0.9864130434782609,1.0,14.379466135782504,11.995305164319248,21,47944.214461583106,639
20977,erratic,Per period 42d,F&O,62.494899765822666,0.03008828996282528,0.9810606060606061,1.0,20.797272690624904,8.568075117370892,15,69342.5536581011,639
20977,erratic,Per period 56d,F&O,69.49918329364792,0.023466542750929367,1.0,1.0,26.053760423301647,5.712050078247262,10,86868.80760872595,639
20977,erratic,Per period 84d,F&O,100.10717142086646,0.016031598513011152,0.9928057553956835,1.0,40.33228768239959,4.569640062597809,8,134476.47027446504,639
20977,erratic,Per period 112d,F&O,140.42331217130314,0.011965613382899629,1.0,1.0,59.299747252460165,2.856025039123631,5,197718.03577010258,639
20977,erratic,Per requirement,F&O,246.0,0.26231412639405205,0.6670605612998523,1.0,0.0,140.51643192488262,246,0.0,639
20977,erratic,Min/Max,F&O,59.91904183735888,0.042983271375464684,0.9973045822102425,0.8928297740291188,18.35569183890804,10.28169014084507,18,61201.80108254397,639
20718,erratic,EX,SAP,428.0,0.5432156133828996,0.7818090620297609,1.0,0.0,244.47574334898277,428,0.0,639
20718,erratic,FX,SAP,128.18565999962954,0.04065985130111524,0.7430997876857749,1.0,13.416936607826663,11.995305164319248,21,156491.06359945913,639
20718,erratic,HB,SAP,145.48267188166187,0.05111524163568773,1.0,0.9202726725012341,16.082784430738297,9.710485133020343,17,187584.70094722632,639
20718,erratic,TB,SAP,428.0,0.5476301115241635,0.7881625146296606,1.0,0.0,244.47574334898277,428,0.0,639
20718,erratic,WB,SAP,106.63698630136986,0.13894052044609664,0.9668552950687146,1.0,2.45805456042488,49.694835680751176,87,28670.0,639
20718,erratic,MB,SAP,117.37497063055221,0.04379646840148699,0.9921052631578947,0.9999728449439214,10.561614606294054,18.849765258215964,33,123187.45712060624,639
20718,erratic,SP,SAP,82.98403821351754,0.10362453531598513,0.9944258639910813,1.0,4.754641925251865,25.704225352112676,45,55456.695791735605,639
