case,code,quadrant,L,price,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Volatile demand,22745,erratic,112,2.1,239.85723151099808,0.010362694300518135,1.0,1.0,56.55161305285873,2.803379416282642,5,204102.11786074832,651
Volatile demand,22919,erratic,3,0.65,82.91486395907094,0.102475532527346,0.8428030303030303,1.0,6.807179017885949,44.293394777265746,79,10991.733423545329,651
Volatile demand,22919,erratic,5,0.65,59.54634341112573,0.0747265400115141,0.8618857901726428,1.0,7.9051976773321995,30.837173579109063,55,12764.733423545329,651
Volatile demand,22919,erratic,7,0.65,50.112644780988745,0.06194588370754174,0.8848684210526315,1.0,8.889884461607178,25.23041474654378,45,14354.733423545329,651
Volatile demand,22919,erratic,10,0.65,38.26525846305139,0.04743811168681635,0.9384965831435079,1.0,10.894053126034297,17.94162826420891,32,17590.91799241351,651
Volatile demand,22919,erratic,14,0.65,33.10451231352369,0.03765112262521589,0.9703264094955489,1.0,12.35335062943231,14.57757296466974,26,19947.284572585755,651
Volatile demand,22919,erratic,21,0.65,28.424014174028954,0.0307426597582038,0.9816176470588235,1.0,16.386508502056284,10.65284178187404,19,26459.732104004368,651
Volatile demand,22919,erratic,28,0.65,25.116259640321843,0.025906735751295335,0.9868421052631579,1.0,21.067794248061293,7.28878648233487,13,34018.728990134405,651
Volatile demand,22919,erratic,42,0.65,25.433720355364144,0.01888313183649971,0.9939393939393939,1.0,26.836206435098333,5.606758832565284,10,43333.13792083009,651
Volatile demand,22919,erratic,56,0.65,27.33180400914089,0.013932066781807714,0.9918032786885246,1.0,35.3530112652084,3.924731182795699,7,57085.4497179725,651
Volatile demand,22919,erratic,84,0.65,33.47622744054226,0.010362694300518135,0.989010989010989,1.0,47.775759484707095,3.3640552995391704,6,77144.7924292148,651
Volatile demand,22919,erratic,112,0.65,37.60230471918516,0.009096142774899252,1.0,1.0,58.42780388499891,2.2427035330261136,4,94344.93248078911,651
Volatile demand,84884A,erratic,3,3.95,120.19468493150686,0.13793897524467472,0.7436374922408442,1.0,0.6473954580562221,66.15975422427036,118,1014.0,651
Volatile demand,84884A,erratic,5,3.95,88.27893150684932,0.1044329303396661,0.7907585004359198,1.0,1.5571967674547593,46.536098310291855,83,2439.0,651
Volatile demand,84884A,erratic,7,3.95,74.54293150684931,0.08785261945883707,0.8108395324123273,1.0,1.9300556900433528,38.125960061443934,68,3023.0,651
Volatile demand,84884A,erratic,10,3.95,63.28504109589041,0.06758779504893495,0.8373751783166904,1.0,3.6238822681726996,28.59447004608295,51,5676.0,651
Volatile demand,84884A,erratic,14,3.95,57.599569692810135,0.058952216465169835,0.9192100538599641,1.0,5.486562908443545,21.86635944700461,39,8593.472073260376,651
Volatile demand,84884A,erratic,21,3.95,57.577438694197106,0.04812895797351756,0.95,1.0,8.134884556385538,16.820276497695854,30,12741.474839723978,651
Volatile demand,84884A,erratic,28,3.95,81.91964019694285,0.0386873920552677,0.9824561403508771,1.0,18.26526133774167,11.213517665130569,20,28608.441356815365,651
Volatile demand,84884A,erratic,42,3.95,84.0162130959803,0.03028209556706966,0.9776951672862454,1.0,20.063648681584965,8.970814132104454,16,31425.21237978837,651
Volatile demand,84884A,erratic,56,3.95,90.69634165177949,0.0231433506044905,0.9804878048780488,1.0,22.919125187783035,7.28878648233487,13,35897.67683911331,651
Volatile demand,84884A,erratic,84,3.95,157.27954468108055,0.017501439263097295,1.0,1.0,44.0349764195439,4.485407066052227,8,68970.92887163848,651
Volatile demand,84884A,erratic,112,3.95,165.05693530570232,0.013932066781807714,0.983739837398374,1.0,46.62416028935062,3.924731182795699,7,73026.30555263461,651
Volatile demand,21529,erratic,3,3.45,33.42723287671233,0.04548071387449626,0.7142857142857143,1.0,0.49912436419277134,18.502304147465438,33,226.0,651
Volatile demand,21529,erratic,5,3.45,24.856356164383563,0.03454231433506045,0.75,1.0,1.0004572432713514,13.456221198156681,24,453.0,651
Volatile demand,21529,erratic,7,3.45,18.408356164383562,0.02717328727691422,0.8194444444444444,1.0,1.6453435899274984,9.531490015360983,17,745.0,651
Volatile demand,21529,erratic,10,3.45,15.966726161411389,0.021646516983304546,0.8068669527896996,1.0,2.2976718280899595,7.849462365591398,14,1040.3696361089226,651
Volatile demand,21529,erratic,14,3.45,14.067179743937302,0.017386298215313758,0.7905759162303665,1.0,3.58330133986497,6.167434715821813,11,1622.493632662486,651
Volatile demand,21529,erratic,21,3.45,12.554466382356106,0.015083477259643062,0.9097222222222222,1.0,5.320857221532369,4.485407066052227,8,2409.246709507215,651
Volatile demand,21529,erratic,28,3.45,12.3209727144589,0.012435233160621761,0.8925619834710744,1.0,7.384617755689471,3.3640552995391704,6,3343.702957648548,651
Volatile demand,21529,erratic,42,3.45,13.211431082387184,0.009902130109383995,0.9052631578947369,0.9994878290601837,10.761460395281793,2.2427035330261136,4,4872.713543581626,651
Volatile demand,21529,erratic,56,3.45,14.949788748533178,0.0070236039147956245,0.8970588235294118,1.0,12.792335620829974,2.2427035330261136,4,5792.279555383493,651
Volatile demand,21529,erratic,84,3.45,15.957616860326867,0.0059873344847438115,1.0,1.0,15.138025721786754,1.6820276497695852,3,6854.391527564212,651
Volatile demand,21529,erratic,112,3.45,19.328084698494187,0.004720782959124928,1.0,1.0,20.243922528551085,1.1213517665130568,2,9166.305673841127,651
Volatile demand,20727,erratic,3,1.65,201.70671232876714,0.26286701208981,0.9073926868044515,1.0,1.0510197448035923,100.36098310291858,179,25115.0,651
Volatile demand,20727,erratic,5,1.65,157.95627397260273,0.1848013816925734,0.9559261465157832,1.0,1.8031590190761373,66.72043010752688,119,43088.0,651
Volatile demand,20727,erratic,7,1.65,156.73498630136987,0.138860103626943,0.9765182186234818,1.0,3.1352318638638397,49.90015360983103,89,74919.0,651
Volatile demand,20727,erratic,10,1.65,168.81176508877084,0.09568221070811744,0.9940191387559809,1.0,5.0365421431063595,33.64055299539171,60,120352.40684061017,651
Volatile demand,20727,erratic,14,1.65,194.10216964730125,0.06989061600460564,0.9902120717781403,1.0,6.855166978548518,25.79109062980031,46,163809.97551898472,651
Volatile demand,20727,erratic,21,1.65,259.998683102658,0.06252158894645941,0.9945054945054945,1.0,10.553316317242551,17.94162826420891,32,252180.36161354592,651
Volatile demand,20727,erratic,28,1.65,287.6639891238179,0.04789867587795049,0.9976019184652278,1.0,12.29672063527568,12.334869431643625,22,293840.47281876823,651
Volatile demand,20727,erratic,42,1.65,447.2898018112343,0.033966609096142776,1.0,1.0,20.009286707932148,8.410138248847927,15,478138.7201851531,651
Volatile demand,20727,erratic,56,1.65,644.2560750794783,0.027288428324697755,1.0,1.0,29.31136083413336,6.167434715821813,11,700419.5981939683,651
Volatile demand,20727,erratic,84,1.65,961.3176300736152,0.017846862406447898,1.0,1.0,44.1259675892119,4.485407066052227,8,1054427.0756874834,651
Volatile demand,20727,erratic,112,1.65,1075.2017760171202,0.01623488773747841,1.0,1.0,49.443580460827356,3.924731182795699,7,1181495.9037765118,651
Volatile demand,22028,erratic,3,0.42,137.0613917808219,0.1927461139896373,0.8885350318471338,1.0,0.8170154050907946,76.25192012288787,136,4612.0,651
Volatile demand,22028,erratic,5,0.42,91.04246575342466,0.13080023028209556,0.9198380566801619,1.0,1.5722054900652216,49.90015360983103,89,8875.0,651
Volatile demand,22028,erratic,7,0.42,73.57517808219178,0.10800230282095567,0.9532520325203252,1.0,2.752023919793039,39.24731182795699,70,15535.0,651
Volatile demand,22028,erratic,10,0.42,58.28206297927309,0.0849740932642487,0.9749009247027741,1.0,4.065913174288998,29.715821812596005,53,22951.821278984273,651
Volatile demand,22028,erratic,14,0.42,47.304016996012905,0.06827864133563616,0.9883333333333333,1.0,5.622329579532299,22.427035330261138,40,31737.692899341782,651
Volatile demand,22028,erratic,21,0.42,42.22302309678592,0.0538860103626943,0.9957446808510638,1.0,10.178535171602293,16.259600614439325,29,57457.1836943674,651
Volatile demand,22028,erratic,28,0.42,39.723848503359775,0.04248704663212435,0.9946091644204852,1.0,13.643084039643556,12.334869431643625,22,77014.34171102758,651
Volatile demand,22028,erratic,42,0.42,42.29197850013618,0.03154864709268854,1.0,1.0,21.00823397440574,8.410138248847927,15,118590.1446732108,651
Volatile demand,22028,erratic,56,0.42,46.726320116248054,0.024870466321243522,1.0,1.0,26.73088204538236,6.728110599078341,12,150894.12907655403,651
Volatile demand,22028,erratic,84,0.42,60.718027714508416,0.017616580310880828,1.0,1.0,41.34991147176719,3.924731182795699,7,233417.62042613776,651
Volatile demand,22028,erratic,112,0.42,74.5331724000295,0.012204951065054691,1.0,1.0,53.52375441579737,2.803379416282642,5,302138.18959536625,651
Volatile demand,22371,erratic,3,4.25,160.29753424657534,0.19055843408175013,0.7737260402057036,1.0,0.8486853950627496,88.02611367127496,157,1416.0,651
Volatile demand,22371,erratic,5,4.25,109.18890410958905,0.13989637305699482,0.867237687366167,1.0,1.8502060837279015,57.1889400921659,102,3087.0,651
Volatile demand,22371,erratic,7,4.25,91.27356164383562,0.11514104778353483,0.8928571428571429,1.0,2.9014731620754035,44.854070660522275,80,4841.0,651
Volatile demand,22371,erratic,10,4.25,76.47182323264137,0.08416810592976397,0.9035846724351051,1.0,4.754087577408678,32.51920122887865,58,7932.018211663648,651
Volatile demand,22371,erratic,14,4.25,71.31666704069127,0.06701208981001727,0.9371980676328503,1.0,7.0304823621782395,24.66973886328725,44,11730.098199826247,651
Volatile demand,22371,erratic,21,4.25,71.70876506625866,0.05342544617156016,0.9646569646569647,1.0,10.991941991366286,16.259600614439325,29,18339.646175511072,651
Volatile demand,22371,erratic,28,4.25,79.20856633624018,0.04317789291882556,0.97911227154047,1.0,14.466381774965694,12.895545314900154,23,24136.619662032543,651
Volatile demand,22371,erratic,42,4.25,101.96626524561664,0.03246977547495682,0.9964664310954063,1.0,21.86774207481607,9.531490015360983,17,36485.51389958832,651
Volatile demand,22371,erratic,56,4.25,133.45659655580167,0.02694300518134715,0.9915254237288136,1.0,31.259247644809072,6.728110599078341,12,52154.89146219718,651
Volatile demand,22371,erratic,84,4.25,189.72745328400248,0.017501439263097295,0.987012987012987,1.0,46.771139873454274,4.485407066052227,8,78035.90641018929,651
Volatile demand,22371,erratic,112,4.25,242.00849680213295,0.014047207829591249,0.991869918699187,1.0,60.99880538030701,2.803379416282642,5,101774.23686209237,651
Volatile demand,22297,erratic,3,1.25,177.58767123287672,0.24110535405872194,0.87468671679198,1.0,0.780926187844794,95.87557603686636,171,9618.0,651
Volatile demand,22297,erratic,5,1.25,121.97876712328767,0.16614853195164075,0.9400651465798046,1.0,1.7756368061944063,59.99231950844854,107,21869.0,651
Volatile demand,22297,erratic,7,1.25,107.1013698630137,0.13252734599884858,0.968040370058873,1.0,2.8570628714787496,46.536098310291855,83,35188.0,651
Volatile demand,22297,erratic,10,1.25,96.08671050403416,0.09383995394358088,0.9831121833534379,1.0,4.51493533754803,32.51920122887865,58,55606.59733588987,651
Volatile demand,22297,erratic,14,1.25,98.07474142990519,0.08036845135290731,0.9971428571428571,1.0,6.291670308143881,25.23041474654378,45,77489.12248766157,651
Volatile demand,22297,erratic,21,1.25,111.43213893463536,0.06033390903857225,0.9961977186311787,1.0,9.534714380547342,17.38095238095238,31,117430.92284456763,651
Volatile demand,22297,erratic,28,1.25,140.042430760108,0.05031663788140472,1.0,1.0,13.874629749800986,12.895545314900154,23,170881.94890975766,651
Volatile demand,22297,erratic,42,1.25,171.55998700355593,0.035233160621761656,0.9935064935064936,1.0,18.32209549888549,9.531490015360983,17,225657.58102519164,651
Volatile demand,22297,erratic,56,1.25,232.13118840718266,0.027518710420264825,0.9958333333333333,1.0,25.976597427433134,7.28878648233487,13,319931.5350744867,651
Volatile demand,22297,erratic,84,1.25,322.7907083423336,0.018192285549798504,1.0,1.0,37.43496378384022,3.924731182795699,7,461054.434179807,651
Volatile demand,22297,erratic,112,1.25,433.1289210321433,0.013816925734024179,1.0,1.0,50.63339505396568,3.3640552995391704,6,623608.2247069292,651
Volatile demand,20671,erratic,3,1.25,57.282876712328765,0.07426597582037997,0.7808716707021792,1.0,0.5882408494218913,31.95852534562212,57,413.0,651
Volatile demand,20671,erratic,5,1.25,38.662328767123284,0.055382843983880256,0.8620071684587813,1.0,1.3773096885979876,21.30568356374808,38,967.0,651
Volatile demand,20671,erratic,7,1.25,31.036301369863015,0.04870466321243523,0.9,1.0,2.154984031901505,16.820276497695854,30,1513.0,651
Volatile demand,20671,erratic,10,1.25,25.81161729560706,0.039263097294185374,0.924119241192412,1.0,3.767250008041451,13.456221198156681,24,2644.961251586309,651
Volatile demand,20671,erratic,14,1.25,20.984723790645802,0.03235463442717329,0.9790940766550522,1.0,6.2067196816776065,10.09216589861751,18,4357.69673434287,651
Volatile demand,20671,erratic,21,1.25,17.112192257549374,0.025561312607944732,0.9694323144104804,1.0,8.551285281326331,7.28878648233487,13,6003.800696022088,651
Volatile demand,20671,erratic,28,1.25,17.967174615199813,0.01911341393206678,0.9651162790697675,1.0,12.408712740603084,6.728110599078341,12,8712.074938191729,651
Volatile demand,20671,erratic,42,1.25,17.096496534150866,0.014277489925158319,0.9763779527559056,1.0,20.99561907567498,3.924731182795699,7,14740.884939860263,651
Volatile demand,20671,erratic,56,1.25,18.144831165109217,0.011398963730569948,0.9705882352941176,1.0,25.25512171658107,3.3640552995391704,6,17731.453501059455,651
Volatile demand,20671,erratic,84,1.25,21.583362414361982,0.00978698906160046,1.0,1.0,36.5645229583128,2.2427035330261136,4,25671.709124968496,651
Volatile demand,20671,erratic,112,1.25,27.828300870388638,0.00667818077144502,0.9830508474576272,1.0,49.55084435507407,2.2427035330261136,4,34789.31927076741,651
Volatile demand,22846,erratic,3,16.95,135.12854609153428,0.1047783534830167,0.7332796132151491,1.0,5.723072124924045,53.2642089093702,95,4320.625169147495,651
Volatile demand,22846,erratic,5,16.95,113.40071047509592,0.08232584916522741,0.828505214368482,1.0,7.188072564065335,35.32258064516129,63,5426.625169147495,651
Volatile demand,22846,erratic,7,16.95,102.48421732441099,0.06171560161197467,0.8401253918495298,1.0,7.627837614512811,27.473118279569892,49,5758.625169147495,651
Volatile demand,22846,erratic,10,16.95,103.90663677869084,0.051583189407023604,0.9068825910931174,1.0,9.827359587632486,19.623655913978496,35,7419.151157587656,651
Volatile demand,22846,erratic,14,16.95,103.45755877576717,0.04294761082325849,0.9187192118226601,1.0,10.619023628403633,16.259600614439325,29,8016.816800340712,651
Volatile demand,22846,erratic,21,16.95,139.36239949231003,0.03051237766263673,0.9233449477351916,0.9996191785870444,17.02328361810751,11.213517665130569,20,12851.703780145475,651
Volatile demand,22846,erratic,28,16.95,156.8506920819184,0.02890040299366724,0.9728682170542635,1.0,20.373148132885095,7.849462365591398,14,15380.679235958763,651
Volatile demand,22846,erratic,42,16.95,184.84182957303602,0.021070811744386873,0.9786096256684492,1.0,24.65043848321728,6.728110599078341,12,18609.813508601223,651
Volatile demand,22846,erratic,56,16.95,261.2443336915005,0.017386298215313758,0.9741935483870968,0.9997671346056436,35.97470268489039,5.046082949308755,9,27159.050677698433,651
Volatile demand,22846,erratic,84,16.95,393.0379326998744,0.013932066781807714,0.983739837398374,1.0,55.19876047515653,3.3640552995391704,6,41672.22579216936,651
Volatile demand,22846,erratic,112,16.95,423.20144159977536,0.011168681635002878,0.9797979797979798,1.0,59.64325265020375,2.803379416282642,5,45027.58884481357,651
Volatile demand,22227,erratic,3,0.65,164.35698630136986,0.22394933793897526,0.8512035010940919,1.0,0.7031414471589422,91.39016897081413,163,3810.0,651
Volatile demand,22227,erratic,5,0.65,108.85964383561644,0.15486470926885434,0.9087837837837838,1.0,1.4817644827399339,59.43164362519201,106,8029.0,651
Volatile demand,22227,erratic,7,0.65,86.66076712328767,0.12043753598157743,0.9256637168141593,1.0,2.4150417263837056,45.97542242703533,82,13086.0,651
Volatile demand,22227,erratic,10,0.65,66.3905289707117,0.09211283822682786,0.9768009768009768,1.0,4.347670036860023,32.51920122887865,58,23558.023648536713,651
Volatile demand,22227,erratic,14,0.65,54.23678438131226,0.07495682210708117,0.9833836858006042,1.0,5.822497119766705,24.10906298003072,43,31549.433070607498,651
Volatile demand,22227,erratic,21,0.65,47.1938830002535,0.057109959700633275,0.9939879759519038,1.0,8.909251156681043,16.820276497695854,30,48275.13303917329,651
Volatile demand,22227,erratic,28,0.65,50.91072302687938,0.04732297063903282,0.9951573849878934,1.0,14.46233183088213,12.895545314900154,23,78364.7223446998,651
Volatile demand,22227,erratic,42,0.65,51.270187836701886,0.034772596430627516,1.0,1.0,18.793905537941065,8.410138248847927,15,101835.527387663,651
Volatile demand,22227,erratic,56,0.65,62.91706512828393,0.02452504317789292,0.9953271028037384,1.0,26.901554031676795,6.167434715821813,11,145767.14439864334,651
Volatile demand,22227,erratic,84,0.65,80.26200455351199,0.017846862406447898,0.9935897435897436,1.0,37.44356918346923,4.485407066052227,8,202889.47432332212,651
Volatile demand,22227,erratic,112,0.65,96.9965413255286,0.015313759355210132,0.9925373134328358,1.0,46.63296766006477,3.924731182795699,7,252682.59679859952,651
Volatile demand,21651,erratic,3,1.65,57.83720547945205,0.07392055267702936,0.8014981273408239,1.0,0.6669883116174257,31.95852534562212,57,926.0,651
Volatile demand,21651,erratic,5,1.65,43.98090410958904,0.058031088082901555,0.882661996497373,1.0,1.5781548496261122,23.548387096774192,42,2191.0,651
Volatile demand,21651,erratic,7,1.65,38.47087671232877,0.04812895797351756,0.8708333333333333,1.0,2.7651923631741875,19.623655913978496,35,3839.0,651
Volatile demand,21651,erratic,10,1.65,30.786230782941168,0.040184225676453654,0.9112271540469974,1.0,3.0164299437704263,15.138248847926267,27,4187.800714465233,651
Volatile demand,21651,erratic,14,1.65,29.601129373410586,0.031088082901554404,0.9,1.0,5.259014953438878,12.895545314900154,23,7301.249155438981,651
Volatile demand,21651,erratic,21,1.65,27.959516393029507,0.025561312607944732,0.9446808510638298,1.0,8.731272685786182,9.531490015360983,17,12121.889343805364,651
Volatile demand,21651,erratic,28,1.65,27.28046282276277,0.021876799078871616,0.9644670050761421,0.9998229367511426,12.970386215833024,6.167434715821813,11,18007.178576692157,651
Volatile demand,21651,erratic,42,1.65,38.474443652074974,0.01623488773747841,0.9929577464788732,0.9998563870509471,25.075189479570916,3.924731182795699,7,34812.64222123444,651
Volatile demand,21651,erratic,56,1.65,45.78998074951183,0.012320092112838226,1.0,1.0,33.29341408621045,2.2427035330261136,4,46222.25143506611,651
Volatile demand,21651,erratic,84,1.65,65.26254665783304,0.009441565918249855,0.9879518072289156,1.0,48.80689814337495,2.2427035330261136,4,67760.08948517898,651
Volatile demand,21651,erratic,112,1.65,67.07925805761077,0.008059873344847437,0.9859154929577465,1.0,50.25424326828615,2.2427035330261136,4,69769.48239705434,651
Volatile demand,37413,erratic,3,0.39,55.572170648970285,0.05135290731145654,0.735973597359736,1.0,7.261322386887583,26.351766513056834,47,40113.36265223273,651
Volatile demand,37413,erratic,5,0.39,43.67602818321686,0.04225676453655728,0.8137472283813747,1.0,7.349298124813681,19.623655913978496,35,40599.36265223273,651
Volatile demand,37413,erratic,7,0.39,38.73757338869631,0.03811168681635003,0.8487179487179487,1.0,7.401431895436554,16.820276497695854,30,40887.36265223273,651
Volatile demand,37413,erratic,10,0.39,33.101715854449736,0.03246977547495682,0.8952380952380953,1.0,7.709890038288553,13.456221198156681,24,42591.36265223273,651
Volatile demand,37413,erratic,14,0.39,26.030566147917902,0.025100748416810592,0.9396551724137931,1.0,7.649620477868387,9.531490015360983,17,42258.41851269275,651
Volatile demand,37413,erratic,21,0.39,26.21891653168437,0.019689119170984457,0.95,0.9999377214499887,8.656249440177536,8.970814132104454,16,47819.2888982666,651
Volatile demand,37413,erratic,28,0.39,22.312232810126396,0.018767990788716177,0.9644970414201184,1.0,9.582376823042148,6.167434715821813,11,52935.44840636069,651
Volatile demand,37413,erratic,42,0.39,18.554001881339268,0.012780656303972366,1.0,1.0,9.787174795591367,3.924731182795699,7,54066.80367549784,651
Volatile demand,37413,erratic,56,0.39,18.403494386040954,0.010823258491652273,1.0,1.0,11.353844648388149,2.803379416282642,5,62721.48013980702,651
Volatile demand,37413,erratic,84,0.39,17.554981144850565,0.008520437535981577,1.0,1.0,10.635085252882364,2.803379416282642,5,58750.873306031484,651
Volatile demand,37413,erratic,112,0.39,21.442739722691865,0.008290155440414507,0.9863013698630136,1.0,14.77541239245514,2.2427035330261136,4,81623.07690746833,651
Volatile demand,85135C,lumpy,3,7.95,50.06879492835561,0.04145077720207254,0.5797101449275363,0.999638258819116,2.507484013860608,26.912442396313363,48,474.9120433017592,651
Volatile demand,85135C,lumpy,5,7.95,41.774493558492594,0.03719055843408175,0.6345776031434185,0.999638258819116,3.3628264208909373,21.86635944700461,39,636.9120433017592,651
Volatile demand,85135C,lumpy,7,7.95,36.38435657219122,0.032584916522740356,0.6550925925925926,0.999638258819116,4.102011217089987,18.502304147465438,33,776.9120433017592,651
Volatile demand,85135C,lumpy,10,7.95,28.857533416089865,0.02567645365572827,0.6716867469879518,0.999638258819116,4.675525467121496,14.01689708141321,25,885.5344005489312,651
Volatile demand,85135C,lumpy,14,7.95,28.360777717681245,0.0254461715601612,0.7245901639344262,0.999638258819116,6.497533537376932,12.895545314900154,23,1230.618784247581,651
Volatile demand,85135C,lumpy,21,7.95,28.136025164949125,0.023488773747841106,0.8095238095238095,0.9971771236075821,11.073324251402255,10.65284178187404,19,2097.26363849461,651
Volatile demand,85135C,lumpy,28,7.95,26.401874517595616,0.02406447898675878,0.8260869565217391,1.0,11.395547103324137,9.531490015360983,17,2158.2919490077984,651
Volatile demand,85135C,lumpy,42,7.95,28.809221173288755,0.018422567645365574,0.8888888888888888,1.0,20.373625630922742,6.728110599078341,12,3858.7205838052796,651
Volatile demand,85135C,lumpy,56,7.95,38.1622029176301,0.014392630972941854,0.9259259259259259,1.0,35.34606384743963,5.046082949308755,9,6694.467965367914,651
Volatile demand,85135C,lumpy,84,7.95,43.21463248726195,0.013471502590673576,0.9669421487603306,1.0,43.893964928570874,3.924731182795699,7,8313.421923176486,651
Volatile demand,85135C,lumpy,112,7.95,45.34920842078165,0.010938399539435808,0.9895833333333334,1.0,47.693229387218935,3.3640552995391704,6,9032.994385902704,651
Volatile demand,20700,lumpy,3,4.13,41.38533142528778,0.027518710420264825,0.5275938189845475,1.0,8.799624914711876,19.062980030721967,34,3263.49391069012,651
Volatile demand,20700,lumpy,5,4.13,34.457747863643945,0.023949337938975246,0.5714285714285714,1.0,8.885909125737486,15.138248847926267,27,3295.49391069012,651
Volatile demand,20700,lumpy,7,4.13,30.690838274602847,0.023028209556706966,0.6172839506172839,1.0,9.163636429976169,12.895545314900154,23,3398.49391069012,651
Volatile demand,20700,lumpy,10,4.13,24.915173524085517,0.016119746689694875,0.5932203389830508,1.0,9.430931956326754,9.531490015360983,17,3497.625104468782,651
Volatile demand,20700,lumpy,14,4.13,24.14589056514628,0.017040875071963155,0.669683257918552,1.0,9.705831389521492,8.970814132104454,16,3599.5763393200878,651
Volatile demand,20700,lumpy,21,4.13,20.965133754303938,0.013126079447322971,0.7215189873417721,1.0,10.681959929106812,6.728110599078341,12,3961.5905815023452,651
Volatile demand,20700,lumpy,28,4.13,85.41087097533116,0.0025331030512377663,0.9166666666666666,1.0,100.57558158645674,0.5606758832565284,1,37300.20327602406,651
Volatile demand,20700,lumpy,42,4.13,134.00785488437376,0.00011514104778353483,1.0,1.0,159.67040484735986,0.0,0,59216.54604454772,651
Volatile demand,20700,lumpy,56,4.13,193.36195422137567,0.00011514104778353483,1.0,1.0,230.39083447192664,0.0,0,85444.44708329554,651
Volatile demand,20700,lumpy,84,4.13,277.3775706635151,0.00011514104778353483,1.0,1.0,330.4954701471386,0.0,0,122569.99187915618,651
Volatile demand,20700,lumpy,112,4.13,303.4948938948681,0.0,0.0,1.0,361.61426969420717,0.0,0,134110.9397961584,651
Volatile demand,21824,lumpy,3,1.45,60.32134209501918,0.07403569372481289,0.8527851458885941,1.0,1.6929683085875185,31.95852534562212,57,4180.309878213802,651
Volatile demand,21824,lumpy,5,1.45,45.32830099912877,0.05238917674150835,0.883495145631068,1.0,2.7159637496143314,22.427035330261138,40,6706.309878213802,651
Volatile demand,21824,lumpy,7,1.45,39.3357530539233,0.04271732872769142,0.866822429906542,1.0,3.229486401721219,18.502304147465438,33,7974.309878213802,651
Volatile demand,21824,lumpy,10,1.45,34.32471278693837,0.03362118595279217,0.9573770491803278,1.0,5.772479709601171,12.895545314900154,23,14253.517818043121,651
Volatile demand,21824,lumpy,14,1.45,32.95844874135474,0.02694300518134715,0.9551020408163265,1.0,8.134406875415788,9.531490015360983,17,20085.633760670615,651
Volatile demand,21824,lumpy,21,1.45,40.444974750389285,0.023719055843408176,0.9363636363636364,1.0,12.460194214469224,8.970814132104454,16,30766.95097893824,651
Volatile demand,21824,lumpy,28,1.45,44.069413327488526,0.02003454231433506,0.9613259668508287,1.0,16.34655476165838,6.728110599078341,12,40363.22711908039,651
Volatile demand,21824,lumpy,42,1.45,49.20321238419028,0.013932066781807714,0.9603174603174603,0.9997360971568711,20.492548651316884,5.046082949308755,9,50600.59489734294,651
Volatile demand,21824,lumpy,56,1.45,77.88973178907752,0.011398963730569948,0.9611650485436893,1.0,36.64393313000837,3.3640552995391704,6,90481.90380349412,651
Volatile demand,21824,lumpy,84,1.45,104.44153309321067,0.007714450201496833,1.0,1.0,51.19747605877614,2.2427035330261136,4,126417.79165179963,651
Volatile demand,21824,lumpy,112,1.45,116.9310408784327,0.008750719631548647,0.987012987012987,0.9999402231636155,56.54423160066813,3.3640552995391704,6,139620.1031745791,651
Volatile demand,21768,lumpy,3,14.95,37.33405479452055,0.04179620034542314,0.6588021778584392,1.0,0.5088291818077239,19.062980030721967,34,407.0,651
Volatile demand,21768,lumpy,5,14.95,26.40717808219178,0.03235463442717329,0.7871148459383753,1.0,0.6726046678441164,12.334869431643625,22,538.0,651
Volatile demand,21768,lumpy,7,14.95,20.923260273972602,0.023488773747841106,0.7876447876447876,1.0,0.7513669244875725,8.970814132104454,16,601.0,651
Volatile demand,21768,lumpy,10,14.95,24.29551547724767,0.021070811744386873,0.9014778325123153,1.0,1.8764889798674775,6.728110599078341,12,1500.9575749817386,651
Volatile demand,21768,lumpy,14,14.95,31.26008660021724,0.01669545192861255,0.9477124183006536,1.0,3.397239202658763,5.046082949308755,9,2717.3684311301977,651
Volatile demand,21768,lumpy,21,14.95,171.2036198846816,0.010823258491652273,0.9791666666666666,1.0,25.670517000404512,1.6820276497695852,3,20533.21781200962,651
Volatile demand,21768,lumpy,28,14.95,208.84341296520577,0.008750719631548647,0.95,1.0,31.567556944287688,1.1213517665130568,2,25250.115629531807,651
Volatile demand,21768,lumpy,42,14.95,348.20113037879946,0.0064478986758779505,0.9824561403508771,1.0,52.835735693685805,1.1213517665130568,2,42262.01089908421,651
Volatile demand,21768,lumpy,56,14.95,621.7261101571801,0.004375359815774324,0.9743589743589743,1.0,94.73256386699207,0.5606758832565284,1,75774.25759443836,651
Volatile demand,21768,lumpy,84,14.95,277.1215691838222,0.0052964881980426025,0.9387755102040817,1.0,41.8352613738946,1.6820276497695852,3,33463.00092043314,651
Volatile demand,21768,lumpy,112,14.95,469.77542043872455,0.004490500863557859,1.0,1.0,71.54249954902409,0.5606758832565284,1,57225.09313047975,651
Volatile demand,90000D,lumpy,3,6.23,21.58742330806162,0.0102475532527346,0.49171270718232046,0.9994248985115021,46.72387210559255,7.849462365591398,14,2222.6400541271996,651
Volatile demand,90000D,lumpy,5,6.23,20.64204248614381,0.011053540587219343,0.5454545454545454,0.9994248985115021,47.06022074301646,7.28878648233487,13,2238.6400541271996,651
