factor,assumed_K,config,who,code,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
1.0,1.0,Per period 7d,Both,85064,58.32541013500014,0.052857806691449814,0.845724907063197,1.0,5.040820469744645,19.992175273865413,35,7810.802476399129,639
1.0,1.0,Per period 14d,Both,85064,56.06794400831572,0.03345724907063197,0.9230769230769231,0.9999017910772466,7.794590937799196,11.424100156494523,20,12077.797764252511,639
1.0,1.0,Per period 28d,Both,85064,82.68449592843491,0.019981412639405203,0.9717514124293786,1.0,15.92384927978324,5.140845070422535,9,24674.166067778664,639
1.0,1.0,Per period 56d,Both,85064,193.99931440038424,0.010455390334572491,0.9782608695652174,1.0,40.844367035055996,2.856025039123631,5,63288.76124416536,639
1.0,1.0,SP Part Period Balancing,SAP only,85064,35.83198676577416,0.037523234200743494,0.9758308157099698,1.0,3.421427640660871,11.424100156494523,20,5301.536852759236,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,85064,57.104757495810475,0.03461895910780669,0.9612903225806452,0.9997453474784216,8.45087228513509,10.28169014084507,18,13094.712372450296,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,85064,44.488712987574196,0.020678438661710038,0.9834254143646409,1.0,7.237197072040523,6.283255086071987,11,11214.110312352826,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,85064,38.56697039088597,0.04379646840148699,0.940149625935162,1.0,2.9319382451577667,14.280125195618153,25,4543.068066672824,639
0.5,0.5,Per period 7d,Both,85064,58.32541013500014,0.052857806691449814,0.845724907063197,1.0,5.040820469744645,19.992175273865413,35,7810.802476399129,639
0.5,0.5,Per period 14d,Both,85064,56.06794400831572,0.03345724907063197,0.9230769230769231,0.9999017910772466,7.794590937799196,11.424100156494523,20,12077.797764252511,639
0.5,0.5,Per period 28d,Both,85064,82.68449592843491,0.019981412639405203,0.9717514124293786,1.0,15.92384927978324,5.140845070422535,9,24674.166067778664,639
0.5,0.5,Per period 56d,Both,85064,193.99931440038424,0.010455390334572491,0.9782608695652174,1.0,40.844367035055996,2.856025039123631,5,63288.76124416536,639
0.5,0.5,SP Part Period Balancing,SAP only,85064,38.442320955907434,0.04402881040892193,0.9404466501240695,1.0,2.6888918909751283,14.85133020344288,26,4166.465274225883,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,85064,57.637561970566665,0.05065055762081784,0.9582417582417583,0.9997453474784216,7.4854731553589495,13.137715179968701,23,11598.816623171406,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,85064,34.5392671426891,0.023466542750929367,0.9528301886792453,0.9997962760967954,4.438711158654625,7.996870109546166,14,6877.827988148184,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,85064,44.384826405263354,0.05518122676579926,0.9350393700787402,1.0,1.8120326431253417,20.56338028169014,36,2807.7629705698396,639
2.0,2.0,Per period 7d,Both,85064,58.32541013500014,0.052857806691449814,0.845724907063197,1.0,5.040820469744645,19.992175273865413,35,7810.802476399129,639
2.0,2.0,Per period 14d,Both,85064,56.06794400831572,0.03345724907063197,0.9230769230769231,0.9999017910772466,7.794590937799196,11.424100156494523,20,12077.797764252511,639
2.0,2.0,Per period 28d,Both,85064,82.68449592843491,0.019981412639405203,0.9717514124293786,1.0,15.92384927978324,5.140845070422535,9,24674.166067778664,639
2.0,2.0,Per period 56d,Both,85064,193.99931440038424,0.010455390334572491,0.9782608695652174,1.0,40.844367035055996,2.856025039123631,5,63288.76124416536,639
2.0,2.0,SP Part Period Balancing,SAP only,85064,36.378224512346236,0.026022304832713755,0.9781659388646288,1.0,4.836125562015786,7.996870109546166,14,7493.625639455389,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,85064,59.6597627818395,0.030901486988847583,0.9779411764705882,1.0,10.2996820387471,6.854460093896714,12,15959.461848964602,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,85064,58.80750433635897,0.014056691449814127,0.968,1.0,10.763827343334812,5.140845070422535,9,16678.659708964242,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,85064,34.27204089625333,0.032063197026022304,0.965034965034965,1.0,3.3004185529452297,10.852895148669797,19,5114.032043240794,639
1.0,1.0,Per period 7d,Both,21282,62.67576769792574,0.00662174721189591,0.9344262295081968,1.0,78.967780788919,2.2848200312989047,4,25196.0649526387,639
1.0,1.0,Per period 14d,Both,21282,60.95153901205131,0.0032527881040892194,0.9032258064516129,0.9990726755753356,79.33892290663022,1.1424100156494523,2,25314.484399292618,639
1.0,1.0,Per period 28d,Both,21282,62.56837343501273,0.00383364312267658,0.9166666666666666,1.0,81.5149119272035,1.1424100156494523,2,26008.7721220937,639
1.0,1.0,Per period 56d,Both,21282,76.51154057083112,0.0024395910780669145,0.9130434782608695,0.9993655812013724,101.62591844608711,0.5712050078247262,1,32425.543892180416,639
1.0,1.0,SP Part Period Balancing,SAP only,21282,62.81325389449201,0.004414498141263941,1.0,1.0,80.49864717797591,1.7136150234741785,3,25684.5149076348,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,21282,74.51784422338535,0.0026719330855018587,1.0,1.0,98.94273623473053,0.5712050078247262,1,31569.427225336058,639
